trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,distance_unit_assumed,vehicle_no,vehicle_no_raw,driver_id
TRP002236,MANDI022,WH-North,2026-06-19 00:46:01,2026-06-19 23:10:01,22.4,1316.8,False,UP-11-BC-2937,UP11-BC-2937,Unknown
TRP004744,MANDI047,WH-East,2026-08-29 17:38:02,2026-08-30 07:38:00,13.999444444444444,588.6,False,PB-17-DF-4814,pb 17-DF-4814,DRV564
TRP001768,MANDI048,Export-Terminal,2026-05-29 12:38:04,2026-05-30 00:44:04,12.1,593.4,False,UP-52-AB-2574,UP-52-AB-2574,DRV732
TRP004237,MANDI020,WH-South,2026-05-19 05:32:33,2026-05-19 22:44:33,17.2,822.6,False,UP-93-BC-4918,UP93-BC-4918,DRV758
TRP007339,MANDI054,WH-East,2026-01-02 05:55:00,2026-01-02 13:07:00,7.2,331.7,False,RJ-10-DF-8002,RJ-10-DF-8002,DRV773
TRP008785,MANDI011,WH-East,2026-08-13 19:09:13,2026-08-14 00:21:13,5.2,,True,HR-40-AB-9724,HR40-AB-9724,DRV948
TRP007802,MANDI024,WH-West,2026-09-09 11:18:00,2026-09-10 00:06:49,12.813611111111111,629.8,False,DL-85-CD-5807,DL 85 CD 5807,DRV428
TRP001573,MANDI032,Export-Terminal,2026-09-03 04:17:03,2026-09-03 07:29:00,3.1991666666666667,,True,RJ-49-CD-4827,RJ 49 CD 4827,DRV500
TRP000025,MANDI026,WH-Central,2026-07-18 16:33:21,,2.6,111.29968893208199,False,DL-86-BC-9195,DL86-BC-9195,DRV870
TRP003364,MANDI053,WH-West,2026-04-25 13:37:13,2026-04-26 00:43:00,11.096388888888889,505.6,False,HR-76-DF-3911,HR-76-DF-3911,Unknown
TRP001089,MANDI022,WH-North,2026-07-09 19:14:00,2026-07-10 08:14:26,13.007222222222222,,True,PB-13-DF-1278,PB 13 DF 1278,DRV835
TRP004675,MANDI005,WH-West,2026-09-07 03:04:00,2026-09-07 06:16:34,3.2094444444444443,,True,UP-54-DF-1370,UP-54-DF-1370,DRV768
TRP002695,MANDI011,Export-Terminal,2026-06-11 00:00:00,2026-06-11 22:43:27,22.724166666666665,909.2,False,Unknown,,DRV185
TRP008216,MANDI048,WH-Central,2026-05-13 15:49:04,2026-05-14 01:49:00,9.998888888888889,464.3,False,HR-62-DF-9311,HR62-DF-9311,DRV836
TRP003399,MANDI055,WH-North,2026-08-20 18:09:12,2026-08-21 09:51:12,15.7,652.2,False,UP-80-DF-5313,UP-80-DF-5313,DRV804
TRP003560,MANDI019,WH-North,2026-03-24 15:29:16,2026-03-25 13:17:16,21.8,1162.4,False,UP-61-AB-6866,up 61-AB-6866,Unknown
TRP009523,MANDI047,WH-South,2026-05-09 16:48:44,,,1119.0,False,RJ-49-BC-5105,rj 49-BC-5105,Unknown
TRP002842,MANDI050,WH-East,2026-01-02 05:53:31,,11.1,550.0,False,DL-76-CD-1886,DL-76-CD-1886,DRV622
TRP002312,MANDI008,WH-West,2026-01-22 06:44:24,,2.5,102.1,False,HR-51-BC-2110,HR 51 BC 2110,DRV180
TRP009366,MANDI005,WH-East,2026-03-06 22:17:51,2026-03-07 03:11:00,4.885833333333333,263.099264672334,False,Unknown,,DRV181
TRP003235,MANDI052,WH-Central,2026-06-09 04:31:10,2026-06-09 17:55:10,13.4,777.5,False,Unknown,,DRV564
TRP004153,MANDI026,WH-Central,2026-01-16 15:09:00,2026-01-17 11:21:45,20.2125,1052.8,False,HR-78-AB-9692,hr 78-AB-9692,DRV309
TRP001310,MANDI018,WH-East,2026-06-25 00:00:00,2026-06-26 12:53:00,36.88333333333333,606.4,False,UP-13-CD-6480,UP-13-CD-6480,DRV843
TRP000696,MANDI045,WH-South,2026-08-01 08:52:57,2026-08-01 23:46:57,14.9,655.8,False,RJ-29-BC-8335,RJ-29-BC-8335,DRV875
TRP007272,MANDI024,WH-North,2026-01-07 17:52:00,2026-01-07 22:58:31,5.108611111111111,301.8,False,HR-25-BC-7798,HR-25-BC-7798,Unknown
TRP003753,MANDI011,WH-East,2026-08-15 00:00:00,,5.1,230.89935466682599,False,HR-51-BC-1464,HR-51-BC-1464,Unknown
TRP006338,MANDI055,WH-South,2026-01-02 14:29:00,2026-01-03 04:35:02,14.100555555555555,820.0,False,HR-97-DF-7444,HR-97-DF-7444,DRV101
TRP001228,MANDI044,WH-East,2026-05-05 17:23:00,,,112.99968418082,False,PB-93-CD-8736,pb 93-CD-8736,DRV917
TRP002000,MANDI046,Export-Terminal,2026-04-08 11:17:11,2026-04-09 08:41:00,21.396944444444443,988.9,False,DL-67-BC-6508,DL-67-BC-6508,DRV338
TRP000277,MANDI011,WH-West,2026-03-05 10:38:00,2026-03-05 16:50:49,6.213611111111111,274.4,False,PB-26-AB-9717,PB 26 AB 9717,DRV988
TRP007382,MANDI033,WH-Central,2026-04-21 12:54:39,2026-04-22 00:42:39,11.8,679.1,False,Unknown,,DRV849
TRP007707,MANDI031,WH-Central,2026-05-13 13:48:00,2026-05-14 00:12:00,10.4,,True,HR-67-DF-9765,HR-67-DF-9765,DRV805
TRP005930,MANDI055,WH-East,2026-03-08 20:23:00,2026-03-09 12:23:19,16.005277777777778,880.8,False,DL-47-CD-8400,dl 47-CD-8400,DRV144
TRP002954,MANDI055,WH-Central,2026-04-27 05:36:44,2026-04-27 16:06:44,10.5,626.7,False,HR-49-AB-5563,HR49-AB-5563,DRV296
TRP003638,MANDI021,Export-Terminal,2026-07-23 21:25:16,2026-07-24 05:13:00,7.795555555555556,,True,DL-29-AB-7641,DL-29-AB-7641,Unknown
TRP003907,MANDI051,WH-North,2026-06-22 13:23:44,,8.2,468.8,False,Unknown,,DRV780
TRP004779,MANDI001,WH-West,2026-07-13 00:00:00,2026-07-14 00:10:14,24.170555555555556,1045.3,False,PB-67-AB-3241,PB67-AB-3241,DRV626
TRP005846,MANDI001,Export-Terminal,2026-01-29 23:12:52,2026-01-30 09:12:52,10.0,,True,DL-95-DF-9846,DL 95 DF 9846,DRV324
TRP004118,MANDI040,WH-North,2026-02-07 18:31:00,2026-02-08 08:49:00,14.3,,True,UP-74-CD-8255,UP 74 CD 8255,DRV317
TRP007654,MANDI019,Export-Terminal,2026-02-10 21:59:00,,12.6,595.7,False,HR-18-CD-6593,HR-18-CD-6593,DRV472
TRP001138,MANDI049,WH-West,2026-06-15 03:14:00,2026-06-15 18:02:00,14.8,771.0,False,Unknown,,DRV474
TRP002768,MANDI004,WH-East,2026-02-10 03:55:42,2026-02-10 21:55:42,18.0,1060.197036889428,False,PB-37-DF-4586,PB 37 DF 4586,DRV444
TRP002335,MANDI012,WH-South,2026-03-03 12:10:00,2026-03-04 03:22:05,15.20138888888889,824.7,False,PB-55-DF-2344,pb 55-DF-2344,DRV264
TRP008464,MANDI023,Export-Terminal,2026-08-15 18:37:07,2026-08-16 11:13:00,16.598055555555554,723.1,False,PB-90-CD-8290,PB90-CD-8290,DRV979
TRP000943,MANDI019,WH-South,2026-07-31 11:29:00,2026-08-01 00:00:00,12.516666666666667,975.8,False,HR-59-BC-8273,hr 59-BC-8273,DRV389
TRP007364,MANDI056,WH-West,2026-02-03 04:56:16,2026-02-03 09:20:16,4.4,205.9,False,Unknown,,DRV793
TRP002491,MANDI002,WH-North,2026-01-09 14:53:22,2026-01-09 23:29:22,8.6,346.7,False,PB-81-BC-1053,pb 81-BC-1053,DRV121
TRP009754,MANDI056,WH-West,2026-01-07 09:12:00,2026-01-08 06:00:49,20.81361111111111,896.6,False,RJ-99-CD-1117,RJ-99-CD-1117,DRV338
TRP006291,MANDI038,WH-South,2026-05-12 19:18:00,2026-05-13 15:00:00,19.7,,True,RJ-61-DF-5833,RJ 61 DF 5833,DRV460
TRP004936,MANDI027,WH-West,2026-02-17 05:03:46,2026-02-17 07:27:00,2.3872222222222224,,True,UP-82-CD-8630,up 82-CD-8630,DRV180
TRP003936,MANDI056,WH-Central,2026-08-22 07:51:00,2026-08-22 17:27:00,9.6,451.4,False,HR-25-BC-3258,hr 25-BC-3258,DRV436
TRP006881,MANDI029,WH-East,2026-04-17 19:20:24,,,912.4,False,HR-15-BC-3455,HR 15 BC 3455,DRV504
TRP009796,MANDI026,WH-East,2026-04-24 23:02:15,2026-04-25 09:56:15,10.9,616.1,False,UP-62-AB-4082,UP 62 AB 4082,DRV313
TRP002385,MANDI052,WH-North,2026-04-10 23:17:00,2026-04-11 19:29:00,20.2,,True,DL-34-AB-7485,DL-34-AB-7485,DRV307
TRP007085,MANDI011,WH-South,2026-04-30 11:23:50,2026-04-30 23:29:50,12.1,562.2,False,RJ-47-CD-9512,RJ47-CD-9512,DRV499
TRP000116,MANDI035,WH-West,2026-01-19 00:00:00,2026-01-19 08:02:36,8.043333333333333,191.6,False,DL-20-CD-9526,DL-20-CD-9526,DRV756
TRP001864,MANDI007,WH-North,2026-06-22 01:51:00,2026-06-22 20:09:35,18.309722222222224,761.4,False,RJ-12-DF-7793,RJ12-DF-7793,DRV691
TRP003120,MANDI010,WH-West,2026-05-19 11:27:11,2026-05-20 07:51:00,20.396944444444443,866.1,False,DL-95-BC-8632,DL95-BC-8632,DRV533
TRP004259,MANDI037,WH-North,2026-02-25 02:29:06,2026-02-25 00:00:00,10.5,512.3,False,RJ-19-AB-3195,RJ 19 AB 3195,DRV971
TRP007311,MANDI032,WH-West,2026-05-24 01:14:27,2026-05-25 00:02:27,22.8,1008.7,False,RJ-85-BC-4962,RJ 85 BC 4962,DRV333
TRP000903,MANDI004,Export-Terminal,2026-05-21 14:01:52,,12.9,697.4,False,Unknown,,Unknown
TRP002820,MANDI032,Export-Terminal,2026-05-13 01:30:23,2026-05-13 17:06:00,15.59361111111111,934.2,False,HR-80-DF-1167,hr 80-DF-1167,DRV462
TRP003823,MANDI056,WH-West,2026-08-12 00:00:00,2026-08-13 18:45:22,42.75611111111111,1128.7,False,PB-59-BC-2718,PB59-BC-2718,DRV772
TRP007752,MANDI047,WH-West,2026-02-28 00:00:00,2026-03-01 00:00:00,24.0,706.0,False,HR-29-DF-4459,HR 29 DF 4459,DRV150
TRP007509,MANDI057,WH-Central,2026-08-22 00:00:00,2026-08-22 18:53:31,18.891944444444444,333.7,False,PB-27-CD-1691,PB-27-CD-1691,DRV378
TRP009454,MANDI010,WH-South,2026-06-15 15:33:20,2026-06-15 23:09:20,7.6,329.1,False,HR-87-BC-1740,HR-87-BC-1740,Unknown
TRP004700,MANDI035,WH-West,2026-06-22 19:13:57,2026-06-23 01:43:00,6.484166666666667,346.9,False,UP-61-AB-9998,UP-61-AB-9998,DRV459
TRP009277,MANDI024,WH-South,2026-08-31 08:50:44,,17.8,981.2,False,PB-46-AB-6307,PB46-AB-6307,DRV387
TRP003803,MANDI006,WH-South,2026-06-22 00:00:00,2026-06-23 10:36:09,34.6025,990.4,False,RJ-85-BC-7031,rj 85-BC-7031,Unknown
TRP009225,MANDI021,Export-Terminal,2026-03-17 06:14:00,2026-03-17 22:26:38,16.210555555555555,743.8,False,PB-71-CD-8942,PB 71 CD 8942,Unknown
TRP006069,MANDI015,WH-North,2026-02-11 00:14:00,2026-02-11 13:26:44,13.212222222222222,,True,PB-79-DF-1694,PB-79-DF-1694,Unknown
TRP005811,MANDI046,WH-East,2026-09-06 22:11:48,2026-09-07 08:53:00,10.686666666666667,594.4983384557299,False,UP-57-AB-9189,UP-57-AB-9189,DRV339
TRP003537,MANDI002,WH-North,2026-03-18 07:54:39,2026-03-19 01:24:00,17.489166666666666,865.99757965124,False,HR-68-CD-8094,HR-68-CD-8094,Unknown
TRP003826,MANDI033,WH-North,2026-08-29 00:00:00,2026-08-30 03:42:00,27.7,533.8,False,DL-26-CD-9867,dl 26-CD-9867,Unknown
TRP006643,MANDI016,WH-Central,2026-05-13 18:48:00,2026-05-13 22:42:26,3.9072222222222224,230.5,False,Unknown,,DRV631
TRP009737,MANDI035,WH-West,2026-05-16 21:40:53,2026-05-17 11:40:53,14.0,800.3977629940559,False,DL-67-DF-8593,dl 67-DF-8593,Unknown
TRP008955,MANDI006,WH-North,2026-07-09 10:02:00,2026-07-09 00:00:00,11.7,607.3983024020359,False,UP-97-CD-7008,UP-97-CD-7008,DRV804
TRP004811,MANDI019,WH-West,2026-03-24 15:48:10,2026-03-25 04:30:10,12.7,697.6,False,DL-64-CD-7185,DL64-CD-7185,DRV479
TRP001947,MANDI015,WH-East,2026-03-26 20:55:56,2026-03-27 18:37:00,21.684444444444445,1176.9,False,DL-67-CD-6405,DL-67-CD-6405,DRV834
TRP009071,MANDI009,WH-Central,2026-07-18 04:38:00,2026-07-18 22:20:38,17.710555555555555,,True,HR-73-BC-4133,hr 73-BC-4133,DRV900
TRP007767,MANDI001,WH-South,2026-04-28 00:00:00,2026-04-29 00:39:22,24.656111111111112,385.1,False,DL-28-AB-9999,DL-28-AB-9999,DRV906
TRP005336,MANDI011,WH-North,2026-03-07 13:27:35,2026-03-08 07:21:35,17.9,835.8,False,HR-31-DF-7593,HR 31 DF 7593,Unknown
TRP003489,MANDI022,WH-West,2026-05-25 16:43:00,,21.6,,True,UP-29-DF-8823,UP-29-DF-8823,Unknown
TRP001611,MANDI052,Export-Terminal,2026-06-26 00:36:11,2026-06-26 13:30:11,12.9,556.7,False,PB-14-CD-8240,pb 14-CD-8240,DRV241
TRP008116,MANDI055,WH-Central,2026-01-24 23:21:00,,22.7,1023.5,False,RJ-23-BC-8680,RJ 23 BC 8680,DRV731
TRP007167,MANDI025,WH-Central,2026-07-09 09:50:40,2026-07-10 05:56:40,20.1,966.1,False,Unknown,,DRV530
TRP004678,MANDI049,WH-South,2026-08-09 20:14:00,2026-08-10 05:50:00,9.6,,True,PB-27-CD-4176,PB 27 CD 4176,DRV433
TRP004960,MANDI004,WH-South,2026-08-01 04:06:00,2026-08-01 17:06:34,13.009444444444444,589.3,False,Unknown,,DRV667
TRP007704,MANDI017,WH-South,2026-04-05 05:51:38,2026-04-05 18:03:38,12.2,621.1,False,HR-15-DF-3930,HR 15 DF 3930,DRV840
TRP005868,MANDI011,WH-West,2026-06-28 21:53:56,2026-06-29 00:00:00,2.101111111111111,429.8,False,HR-69-CD-8321,hr 69-CD-8321,DRV915
TRP009116,MANDI042,WH-East,2026-05-18 03:55:23,2026-05-18 13:31:23,9.6,565.898418388726,False,DL-52-AB-5167,DL-52-AB-5167,DRV764
TRP004762,MANDI053,WH-South,2026-02-10 22:07:00,2026-02-11 13:37:46,15.512777777777778,888.7,False,HR-73-CD-9761,HR-73-CD-9761,DRV896
TRP002195,MANDI007,WH-South,2026-03-10 19:17:00,2026-03-11 13:41:28,18.407777777777778,877.0,False,UP-45-DF-6920,UP-45-DF-6920,DRV817
TRP000883,MANDI012,WH-Central,2026-03-05 06:12:59,2026-03-05 19:18:59,13.1,,True,UP-29-DF-9898,UP-29-DF-9898,DRV434
TRP005702,MANDI047,WH-North,2026-01-15 16:14:58,2026-01-16 15:32:00,23.28388888888889,,True,UP-99-AB-6397,up 99-AB-6397,DRV529
TRP005114,MANDI050,WH-South,2026-01-12 18:53:25,2026-01-13 09:35:25,14.7,795.8,False,HR-35-CD-3624,HR35-CD-3624,Unknown
TRP000558,MANDI005,WH-South,2026-04-03 03:34:00,2026-04-03 10:16:31,6.708611111111111,,True,RJ-10-CD-7112,RJ-10-CD-7112,DRV559
TRP008459,MANDI017,WH-Central,2026-02-27 07:17:00,2026-02-28 00:11:16,16.904444444444444,980.6,False,UP-66-BC-9530,up 66-BC-9530,DRV303
TRP005140,MANDI007,WH-Central,2026-09-06 17:18:00,2026-09-07 14:30:00,21.2,956.1,False,UP-74-BC-9064,UP-74-BC-9064,DRV678
TRP001208,MANDI046,WH-East,2026-04-10 08:55:54,2026-04-11 05:31:00,20.585,1133.5968317467039,False,PB-23-AB-2923,PB-23-AB-2923,DRV484
TRP007657,MANDI029,WH-East,2026-06-14 09:23:06,2026-06-14 22:05:00,12.698333333333334,,True,PB-86-CD-4051,pb 86-CD-4051,DRV195
TRP001511,MANDI028,WH-East,2026-08-14 12:58:07,2026-08-15 05:46:07,16.8,741.4,False,DL-23-AB-8604,DL-23-AB-8604,DRV815
TRP008395,MANDI056,Export-Terminal,2026-04-07 11:30:55,2026-04-07 20:18:00,8.784722222222221,,True,PB-46-AB-6807,PB 46 AB 6807,DRV175
TRP003830,MANDI017,WH-Central,2026-07-12 19:26:18,2026-07-13 03:08:00,7.695,376.6,False,Unknown,,DRV502
TRP003733,MANDI057,WH-Central,2026-07-09 12:24:08,2026-07-10 00:00:00,11.597777777777777,,True,DL-10-AB-6544,DL-10-AB-6544,DRV787
TRP003212,MANDI009,WH-West,2026-05-01 13:46:32,,19.4,814.9,False,Unknown,,Unknown
TRP003631,MANDI042,WH-West,2026-05-12 11:41:00,2026-05-13 00:41:35,13.009722222222223,596.8,False,HR-76-BC-3884,HR-76-BC-3884,DRV237
TRP001709,MANDI017,WH-East,2026-06-18 16:01:00,,,,True,UP-36-CD-4326,up 36-CD-4326,DRV290
TRP001846,MANDI027,Export-Terminal,2026-05-12 10:30:00,2026-05-13 05:00:10,18.502777777777776,1070.3,False,UP-73-DF-9452,UP-73-DF-9452,DRV925
TRP000267,MANDI048,WH-East,2026-02-12 00:00:00,,19.0,930.5,False,Unknown,,Unknown
TRP005986,MANDI033,WH-West,2026-01-25 05:45:10,,,935.5,False,HR-18-AB-5726,HR18-AB-5726,DRV174
TRP001141,MANDI043,WH-West,2026-08-04 15:19:00,,11.2,529.7,False,Unknown,,DRV766
TRP003163,MANDI037,WH-West,2026-07-16 13:24:06,2026-07-17 07:36:00,18.198333333333334,1074.6,False,RJ-36-AB-9199,RJ36-AB-9199,DRV936
TRP006208,MANDI037,Export-Terminal,2026-03-29 21:27:00,2026-03-30 06:57:57,9.515833333333333,432.1,False,UP-95-CD-8064,UP-95-CD-8064,DRV379
TRP002047,MANDI039,WH-West,2026-08-13 14:07:38,2026-08-14 02:07:38,12.0,639.8,False,Unknown,,DRV415
TRP003731,MANDI045,WH-North,2026-08-06 05:54:48,2026-08-06 21:12:48,15.3,761.897870596166,False,RJ-38-DF-3619,rj 38-DF-3619,DRV480
TRP001910,MANDI004,WH-West,2026-06-20 17:31:00,2026-06-21 03:37:00,10.1,406.4,False,Unknown,,DRV981
TRP007951,MANDI007,Export-Terminal,2026-02-27 17:25:00,,16.6,682.49809250805,False,PB-96-CD-6505,PB 96 CD 6505,DRV145
TRP002661,MANDI005,Export-Terminal,2026-08-25 08:38:53,2026-08-26 03:08:53,18.5,789.3,False,RJ-94-AB-7701,RJ 94 AB 7701,DRV889
TRP000657,MANDI015,WH-South,2026-05-15 23:50:45,2026-05-16 07:56:45,8.1,465.098700110614,False,DL-10-BC-5143,DL10-BC-5143,DRV667
TRP006661,MANDI019,Export-Terminal,2026-08-19 09:59:33,2026-08-20 00:41:33,14.7,806.6,False,PB-34-BC-8606,PB-34-BC-8606,DRV175
TRP001308,MANDI009,Export-Terminal,2026-03-29 21:27:00,2026-03-30 14:33:00,17.1,731.297956118882,False,HR-29-DF-1975,HR 29 DF 1975,DRV354
TRP002568,MANDI057,WH-North,2026-04-15 04:54:01,2026-04-15 14:30:00,9.599722222222223,474.6,False,Unknown,,Unknown
TRP000999,MANDI017,WH-North,2026-08-16 05:22:42,2026-08-16 16:10:42,10.8,517.0,False,RJ-18-DF-8969,RJ 18 DF 8969,DRV741
TRP008082,MANDI021,WH-South,2026-03-06 06:49:00,2026-03-07 06:31:17,23.704722222222223,1252.9,False,PB-29-AB-3262,PB 29 AB 3262,DRV316
TRP002835,MANDI048,Export-Terminal,2026-07-29 19:42:03,2026-07-30 02:36:00,6.899166666666667,320.6,False,Unknown,,DRV647
TRP009953,MANDI043,WH-West,2026-01-15 01:16:17,2026-01-15 23:04:00,21.795277777777777,1178.8,False,UP-52-CD-5216,UP-52-CD-5216,DRV153
TRP009547,MANDI006,WH-North,2026-05-05 00:54:00,2026-05-05 03:36:00,2.7,158.8,False,PB-26-CD-2288,pb 26-CD-2288,DRV115
TRP005881,MANDI017,Export-Terminal,2026-07-04 00:00:00,2026-07-05 04:01:00,28.016666666666666,342.49904276045,False,RJ-46-BC-8905,RJ46-BC-8905,Unknown
TRP001238,MANDI001,WH-North,2026-06-02 05:11:06,2026-06-02 08:53:00,3.6983333333333333,152.6,False,DL-13-AB-6129,DL-13-AB-6129,DRV524
TRP002152,MANDI013,WH-West,2026-02-16 06:38:22,2026-02-17 05:08:22,22.5,928.7,False,Unknown,,DRV466
TRP003836,MANDI056,WH-North,2026-06-25 07:46:23,2026-06-25 19:40:00,11.893611111111111,503.1,False,Unknown,,DRV309
TRP007824,MANDI003,WH-Central,2026-07-08 03:21:18,2026-07-08 13:27:00,10.095,469.4,False,PB-29-AB-7904,pb 29-AB-7904,DRV161
TRP008567,MANDI003,WH-East,2026-04-22 08:18:44,2026-04-22 20:24:00,12.087777777777777,524.9,False,Unknown,,DRV374
TRP006579,MANDI039,Export-Terminal,2026-06-22 12:36:50,2026-06-22 20:48:50,8.2,485.898641977526,False,PB-44-BC-8698,PB44-BC-8698,DRV504
TRP005092,MANDI007,WH-East,2026-08-27 20:27:06,2026-08-28 00:00:00,3.5483333333333333,846.5,False,HR-19-BC-4099,HR19-BC-4099,Unknown
TRP002187,MANDI031,Export-Terminal,2026-08-23 09:27:31,2026-08-23 16:15:31,6.8,273.7,False,RJ-55-AB-7473,RJ-55-AB-7473,Unknown
TRP008977,MANDI043,WH-Central,2026-08-30 00:00:00,2026-08-30 21:29:39,21.49416666666667,202.9,False,UP-85-BC-7614,up 85-BC-7614,DRV363
TRP001135,MANDI036,Export-Terminal,2026-01-24 00:00:00,2026-01-25 00:00:00,24.0,364.49898127353003,False,UP-21-DF-8606,UP-21-DF-8606,DRV929
TRP005005,MANDI039,WH-East,2026-02-11 10:11:00,2026-02-11 00:00:00,,193.199460033048,False,DL-30-CD-6700,DL-30-CD-6700,Unknown
TRP006627,MANDI051,WH-West,2026-05-13 22:05:22,,7.4,400.6,False,DL-37-DF-1148,DL37-DF-1148,DRV387
TRP001304,MANDI009,WH-South,2026-08-10 00:21:00,2026-08-10 09:45:00,9.4,550.8,False,DL-10-BC-5090,DL10-BC-5090,DRV841
TRP008804,MANDI030,WH-North,2026-05-18 07:41:35,2026-05-19 06:35:35,22.9,1367.0961791468937,False,DL-98-CD-4859,DL 98 CD 4859,DRV873
TRP001628,MANDI023,WH-North,2026-04-01 00:46:01,2026-04-01 16:10:01,15.4,897.8,False,UP-62-DF-6894,UP-62-DF-6894,DRV381
TRP008349,MANDI009,WH-South,2026-01-11 18:11:00,2026-01-11 23:53:00,5.7,234.3,False,Unknown,,Unknown
TRP001523,MANDI007,WH-Central,2026-09-01 16:06:52,2026-09-02 09:12:52,17.1,927.2,False,Unknown,,DRV470
TRP000359,MANDI036,WH-West,2026-09-02 20:37:00,2026-09-03 12:13:47,15.613055555555556,659.1,False,UP-97-AB-9821,UP-97-AB-9821,DRV126
TRP000139,MANDI044,WH-West,2026-04-15 16:15:00,2026-04-16 09:21:13,17.10361111111111,800.2,False,Unknown,,DRV392
TRP000300,MANDI024,Export-Terminal,2026-06-09 08:04:49,,10.6,450.49874091557,False,PB-61-CD-1745,PB-61-CD-1745,DRV392
TRP001557,MANDI027,WH-West,2026-02-26 05:26:00,2026-02-26 13:26:00,8.0,477.9,False,Unknown,,DRV223
TRP005100,MANDI011,WH-East,2026-08-18 14:16:00,2026-08-18 18:40:43,4.411944444444444,245.6,False,PB-53-CD-5557,pb 53-CD-5557,Unknown
TRP000383,MANDI028,WH-East,2026-03-27 20:49:00,2026-03-28 12:25:56,15.615555555555556,796.1,False,DL-21-AB-1865,dl 21-AB-1865,DRV354
TRP008646,MANDI027,WH-North,2026-02-14 19:27:00,2026-02-15 16:21:02,20.900555555555556,1105.8,False,PB-28-BC-9236,PB 28 BC 9236,Unknown
TRP007568,MANDI003,WH-South,2026-02-21 05:32:00,2026-02-21 00:00:00,5.6,307.3,False,PB-60-CD-9852,PB60-CD-9852,DRV343
TRP004858,MANDI008,WH-Central,2026-08-07 14:53:57,2026-08-08 13:47:57,22.9,1021.49714505051,False,UP-54-DF-5155,UP-54-DF-5155,DRV420
TRP003181,MANDI019,WH-North,2026-07-19 03:13:14,2026-07-19 17:49:14,14.6,609.4,False,UP-81-CD-1330,UP81-CD-1330,DRV819
TRP001440,MANDI034,Export-Terminal,2026-05-07 08:36:26,2026-05-07 18:36:26,10.0,517.0,False,RJ-75-CD-5634,RJ 75 CD 5634,DRV278
TRP007764,MANDI014,WH-East,2026-07-04 12:21:30,2026-07-05 02:09:30,13.8,616.1,False,DL-77-CD-8197,DL77-CD-8197,DRV787
TRP005674,MANDI028,WH-South,2026-08-29 21:49:00,2026-08-30 10:25:01,12.600277777777778,,True,RJ-92-DF-7455,RJ-92-DF-7455,DRV608
TRP007043,MANDI029,WH-East,2026-08-18 23:25:57,2026-08-19 17:01:57,17.6,785.4,False,RJ-15-CD-4156,rj 15-CD-4156,DRV825
TRP000947,MANDI031,WH-East,2026-08-29 05:27:00,2026-08-30 04:27:00,23.0,1341.6,False,UP-76-BC-1474,up 76-BC-1474,DRV841
TRP002391,MANDI040,WH-Central,2026-06-10 20:10:57,2026-06-11 11:04:00,14.884166666666667,611.1982917815681,False,Unknown,,DRV643
TRP005499,MANDI036,WH-South,2026-05-26 22:58:41,2026-05-27 16:22:41,17.4,977.7,False,PB-93-CD-5652,PB 93 CD 5652,DRV310
TRP007700,MANDI038,WH-West,2026-08-13 03:58:58,2026-08-14 00:00:00,20.017222222222223,1096.3,False,UP-11-AB-1561,up 11-AB-1561,DRV795
TRP009601,MANDI052,WH-South,2026-01-10 21:52:31,2026-01-11 15:40:31,17.8,1066.4,False,Unknown,,Unknown
TRP002722,MANDI039,WH-Central,2026-01-26 01:03:00,2026-01-26 16:57:29,15.908055555555556,869.5,False,UP-55-AB-6094,UP 55 AB 6094,DRV545
TRP001933,MANDI056,WH-West,2026-02-27 17:07:06,2026-02-28 00:00:00,6.881666666666667,1074.6,False,UP-87-BC-9286,UP-87-BC-9286,DRV757
TRP008073,MANDI055,WH-West,2026-08-21 13:46:47,2026-08-22 01:58:00,12.186944444444444,671.4,False,UP-48-BC-7765,UP-48-BC-7765,DRV196
TRP003237,MANDI018,WH-South,2026-01-21 17:22:08,2026-01-22 14:28:08,21.1,1191.6,False,HR-46-DF-2124,HR46-DF-2124,DRV763
TRP003141,MANDI025,WH-North,2026-04-27 23:05:39,2026-04-28 15:35:39,16.5,967.5,False,HR-18-CD-7580,HR18-CD-7580,DRV811
TRP004164,MANDI030,WH-West,2026-02-28 12:22:00,2026-02-28 15:22:00,3.0,144.9,False,PB-66-CD-7791,PB 66 CD 7791,DRV618
TRP009247,MANDI004,WH-East,2026-08-19 12:04:29,2026-08-19 16:34:00,4.491944444444444,232.2,False,Unknown,,DRV615
TRP008623,MANDI043,WH-East,2026-06-06 17:00:18,2026-06-07 13:36:18,20.6,1046.49707517901,False,DL-82-AB-1546,DL-82-AB-1546,DRV779
TRP003808,MANDI004,WH-West,2026-03-30 16:46:32,,5.8,294.3,False,RJ-35-BC-5949,RJ-35-BC-5949,DRV448
TRP009858,MANDI047,WH-North,2026-04-16 23:25:49,2026-04-17 10:13:49,10.8,450.7,False,PB-10-CD-2349,PB-10-CD-2349,DRV959
TRP009263,MANDI018,WH-West,2026-02-12 05:50:31,2026-02-12 19:08:00,13.29138888888889,626.298249579182,False,HR-42-CD-6585,hr 42-CD-6585,Unknown
TRP006782,MANDI033,WH-South,2026-02-07 08:18:46,,13.9,810.9,False,RJ-20-CD-3654,RJ-20-CD-3654,DRV866
