record_id,date,mandi_id,district,crop_name,raw_crop_name,min_price,max_price,modal_price,msp,is_price_crash
PR010550,2026-03-26,MANDI006,Patiala,Cotton,Cotton,6621.79,7601.0,7111.64235879425,6620.0,False
PR000486,2026-01-11,MANDI039,Moga,Sugarcane,Sugarcane,3047.451790040224,3318.0,3182.5057141706375,3500.0,True
PR003979,2026-06-04,MANDI043,Bathinda,Wheat,GEHUN,2313.0,2446.0,2379.0,,False
PR007916,2026-09-06,MANDI056,Kurukshetra,Sugarcane,Sugarcane,3109.0,3584.12,3346.0,3500.0,True
PR009187,2026-02-08,MANDI056,Ludhiana,Mustard,सरसों,4867.13,5237.45,5052.29,5650.0,True
PR005833,2026-01-01,MANDI023,Bathinda,Mustard,Sarso,4807.96,5908.4,5358.18,5650.0,True
PR005180,2026-06-18,,Amritsar,Maize,Makka,2106.0,2299.0,2203.0,2090.0,False
PR010539,2026-06-07,MANDI053,Ambala,Wheat,WHEAT,2243.75,2378.0,2310.94,2275.0,False
PR005654,2026-02-16,MANDI011,Ferozepur,Wheat,wheat,2051.1,2258.25,2155.0,2275.0,True
PR008633,2026-07-06,MANDI010,Bathinda,Cotton,cotton,6616.83,7040.0,6828.520625512403,6620.0,False
PR002612,2026-08-05,MANDI006,Ferozepur,Maize,Makka,2038.99,2535.0,2287.04,,False
PR000031,2026-08-15,MANDI057,Hisar,Mustard,Sarso,5792.76,,6451.75,5650.0,False
PR009945,2026-07-12,MANDI005,Amritsar,Cotton,cotton,6066.0,7419.84,6742.72,6620.0,False
PR008523,2026-06-21,MANDI034,Ambala,Maize,Makka,1883.37,2059.03,,,False
PR007083,2026-07-26,MANDI021,Fatehabad,Mustard,Mustard,5522.92,6721.24,6122.08,5650.0,False
PR000625,2026-01-21,MANDI042,Kurukshetra,Sugarcane,Sugarcane,3621.43,3950.69,3786.06,3500.0,False
PR011932,2026-02-18,MANDI022,Jalandhar,Paddy,paddy,1973.0,2187.0,2079.85,,False
PR009163,2026-04-12,,Jalandhar,Sugarcane,sugarcane,3562.0,4341.0,3952.0,3500.0,False
PR004639,2026-08-23,MANDI001,Patiala,Wheat,WHEAT,2183.85,2510.0,2347.05,,False
PR001283,2026-06-10,MANDI033,Fatehabad,Rice,Rice,1993.0,2153.57,2073.4,2183.0,True
PR001805,2026-05-10,MANDI040,Hisar,Mustard,Mustard,5591.78,6968.2,,,False
PR010790,2026-03-06,MANDI053,Jalandhar,Rice,चावल,2137.0,2376.69,2257.0,,False
PR006302,2026-05-10,MANDI006,Hisar,Maize,Maize,1863.67,2077.92,1970.7930670105775,2090.0,True
PR001121,2026-01-29,MANDI053,Amritsar,Maize,Maize,1853.0,2013.0,1933.0,2090.0,True
PR004630,2026-02-17,MANDI032,,Rice,Basmati,2160.63,2513.16,2337.0,,False
PR008700,2026-07-07,MANDI047,Kurukshetra,Mustard,mustard,4968.76,6101.78,5535.27,5650.0,True
PR007992,2026-05-19,MANDI034,Fatehabad,Sugarcane,sugarcane,3289.6651546596563,3651.17,3470.42,,False
PR007449,2026-02-04,MANDI009,Ambala,Cotton,cotton,6430.22,6802.96,6616.59,,False
PR000797,2026-05-28,MANDI019,Jalandhar,Maize,मक्का,1990.6,2226.31,2108.453697948952,2090.0,False
PR002551,2026-08-13,,Jalandhar,Mustard,Sarson,5123.87162837018,5820.0,5471.83,5650.0,True
PR004405,2026-07-23,MANDI024,Amritsar,Mustard,Sarson,5919.06,,6619.0,5650.0,False
PR008748,2026-04-19,MANDI022,Ludhiana,Wheat,WHEAT,2193.1,2479.19,2336.0,,False
PR002619,2026-04-27,MANDI032,Moga,Wheat,WHEAT,2212.71,,2407.0,2275.0,False
PR008945,2026-09-03,MANDI013,Moga,Maize,Makka,1878.71,2136.2,2007.45,,False
PR000589,2026-03-30,MANDI015,Moga,Cotton,Kapas,5627.0,,6109.02,6620.0,True
PR009806,2026-05-19,MANDI019,Amritsar,Rice,चावल,2090.68,2540.15,2315.41,2183.0,False
PR011931,2026-02-02,MANDI009,Patiala,Sugarcane,Ganne,,3954.0,3688.06,,False
PR008439,2026-04-28,MANDI008,Amritsar,Cotton,Narma,5824.14,6518.95,6172.0,6620.0,True
PR002188,2026-04-09,MANDI054,Saharanpur,Mustard,Sarso,5634.09,6527.24,6081.0,,False
PR004997,2026-04-08,MANDI019,Jalandhar,Maize,corn,1778.43,2189.47,1984.0,2090.0,True
PR002581,2026-03-04,MANDI017,Hisar,Wheat,WHEAT,2277.18,2683.74,2480.46,2275.0,False
PR003895,2026-05-21,MANDI023,Moga,Cotton,cotton,5758.03,6472.77,6115.0,6620.0,True
PR001896,2026-07-18,,Hisar,Maize,मक्का,1782.16,2122.0,1952.32,2090.0,True
PR000924,2026-06-26,MANDI018,Hisar,Paddy,धान,2223.41,2534.0,2378.75,2183.0,False
PR008688,2026-03-03,MANDI045,Sirsa,Cotton,Cotton,6678.11,7865.41,,6620.0,False
PR009991,2026-01-22,MANDI035,Bathinda,Mustard,सरसों,5390.0,6163.93,5777.0,5650.0,False
PR004606,2026-04-24,MANDI049,Sirsa,Rice,Rice,,2414.0,2259.49,,False
PR010684,2026-04-17,MANDI046,Karnal,Mustard,Sarson,5620.0,6281.0,5950.41,5650.0,False
PR007469,2026-05-20,MANDI054,Kurukshetra,Wheat,GEHUN,2274.15,2417.27,2345.71,2275.0,False
PR010883,2026-07-10,MANDI032,Ambala,Maize,मक्का,2185.8,2303.0,2244.46,,False
PR009137,2026-07-25,MANDI011,Kurukshetra,Wheat,wheat,1968.22,2303.65,2135.94,2275.0,True
PR007923,2026-03-03,MANDI018,Kurukshetra,Sugarcane,Ganne,3303.4,4007.964682400205,3656.0,3500.0,False
PR005409,2026-01-30,MANDI037,Ludhiana,Cotton,Kapas,6886.47,,7131.16,6620.0,False
PR011009,2026-06-02,MANDI004,Ludhiana,Maize,Makki,2076.24,2222.6,2149.4183013856286,2090.0,False
PR011377,2026-03-26,MANDI044,Hisar,Cotton,कपास,6216.9,,,,False
PR006877,2026-03-31,MANDI032,Karnal,Maize,Corn,1870.64,1967.0,1919.0,2090.0,True
PR006758,2026-01-18,MANDI018,Moga,Sugarcane,गन्ना,3446.93,,3714.0,,False
PR006703,2026-08-04,MANDI013,Sirsa,Maize,Makka,2101.62,2264.0,2182.63,2090.0,False
PR003299,2026-03-09,MANDI042,Bathinda,Cotton,Narma,6300.0,7563.63,6931.8,,False
PR006261,2026-01-21,MANDI043,Ambala,Sugarcane,sugarcane,3570.0,4328.0,3949.1,3500.0,False
PR002652,2026-06-15,MANDI026,Ferozepur,Wheat,wheat,1976.28,2441.75,,,False
PR004717,2026-03-07,MANDI040,Jalandhar,Wheat,Kanak,2262.14,2802.0,2532.12,,False
PR003775,2026-03-13,MANDI007,Karnal,Cotton,Kapas,6800.51,8026.98,7414.0,6620.0,False
PR005919,2026-08-17,MANDI009,Hisar,Mustard,Mustard,5601.0,6127.91,5864.0,,False
PR006855,2026-09-05,MANDI026,Bathinda,Wheat,GEHUN,2042.02,2320.53,2181.0,2275.0,True
PR007365,2026-02-09,MANDI017,Sirsa,Maize,corn,2164.13,2274.0,2218.84,2090.0,False
PR001212,2026-03-01,MANDI025,Hisar,Rice,Chawal,2066.6,2195.75,2131.18,2183.0,True
PR004591,2026-01-18,MANDI049,Ambala,Maize,Makki,2056.45,2182.11,2119.28,2090.0,False
PR010513,2026-05-20,MANDI031,Ludhiana,Maize,corn,,2139.69,1965.0,2090.0,True
PR008481,2026-03-15,MANDI051,Ambala,Sugarcane,Ganna,3327.0,3855.26,3591.0,,False
PR004558,2026-07-01,MANDI057,Patiala,Maize,Makki,1885.32,2003.0,1943.9887905378916,2090.0,True
PR006113,2026-06-23,MANDI042,Kurukshetra,Cotton,Cotton,6070.0,6877.0,6473.47,,False
PR007053,2026-03-10,MANDI055,Amritsar,Paddy,Dhaan,1991.0,2399.0,2194.92,2183.0,False
PR005047,2026-04-14,MANDI038,Moga,Mustard,Sarso,5700.83,6896.92,6298.87,,False
PR002015,2026-07-16,MANDI029,Fatehabad,Mustard,Sarso,5363.9,6407.54,5885.72,5650.0,False
PR003300,2026-03-24,MANDI029,Hisar,Maize,मक्का,1966.99,2271.0,2119.0857107342417,2090.0,False
PR003717,2026-05-24,MANDI017,Jalandhar,Cotton,cotton,6074.12,7057.52,6565.82,6620.0,True
PR002732,2026-01-08,,Sirsa,Cotton,Kapas,,6442.0,6263.68,6620.0,True
PR008083,2026-07-30,MANDI005,Karnal,Maize,Maize,2170.87,2337.91,2254.0,2090.0,False
PR008211,2026-08-23,MANDI010,Kurukshetra,Paddy,paddy,2258.4019707614175,2458.0,2357.9578586122398,2183.0,False
PR001044,2026-03-22,MANDI031,Sirsa,Maize,Corn,1856.78,2168.56,2012.67,,False
PR006391,2026-07-22,MANDI034,Ludhiana,Wheat,WHEAT,2337.0,2873.97,2605.0,2275.0,False
PR000940,2026-01-28,MANDI032,Moga,Wheat,Kanak,2278.0,2771.14,2524.45,,False
PR003417,2026-04-07,MANDI046,Ludhiana,Sugarcane,गन्ना,3181.0,3873.73,3527.0,3500.0,False
PR011747,2026-01-28,,Kurukshetra,Sugarcane,sugarcane,3104.43,3359.0,3231.83,3500.0,True
PR009704,2026-05-14,MANDI035,Bathinda,Sugarcane,Ganna,3244.24,3811.531570772719,3528.0,3500.0,False
PR005210,2026-01-20,MANDI028,Hisar,Wheat,Gehun,2058.6675788358466,2304.91,2182.0,2275.0,True
PR003338,2026-02-12,MANDI003,Kurukshetra,Cotton,cotton,5762.723897732724,6239.9,6001.31,6620.0,True
PR001284,2026-02-17,MANDI037,Kurukshetra,Mustard,सरसों,5805.0,6603.0,6204.11,5650.0,False
PR001190,2026-03-07,MANDI006,Patiala,Wheat,गेहूं,2170.0,2512.53,2341.0,,False
PR000258,2026-05-08,MANDI033,Sirsa,Maize,Makka,1951.3598559377904,2212.34,,2090.0,False
PR008461,2026-06-08,,Karnal,Cotton,Narma,6226.21,7247.85,6737.03,,False
PR002250,2026-03-02,MANDI054,Ferozepur,Wheat,GEHUN,2101.89,2376.75,2239.32,,False
PR003963,2026-07-08,MANDI002,Jalandhar,Cotton,cotton,,6956.42,6370.92,6620.0,True
PR005083,2026-06-21,MANDI022,Fatehabad,Mustard,Mustard,5180.38,6248.0,5714.041535351371,5650.0,False
PR005877,2026-07-14,MANDI051,Jalandhar,Wheat,wheat,2027.5,2249.34,,2275.0,False
PR008686,2026-01-01,MANDI057,Sirsa,Maize,Corn,2134.91,2353.06,2243.98,2090.0,False
PR008778,2026-02-08,MANDI032,Kurukshetra,Cotton,Narma,6459.84,,7254.587065569646,,False
PR011710,2026-07-27,MANDI056,Ferozepur,Rice,चावल,2148.32,2641.15,2395.0,2183.0,False
PR003465,2026-03-27,MANDI033,Patiala,Mustard,Mustard,5788.0,6362.933966874856,6075.294663451856,,False
PR003615,2026-02-27,MANDI049,Hisar,Cotton,cotton,6227.55,6860.0,6544.0,6620.0,True
PR008683,2026-04-29,MANDI036,Sirsa,Mustard,Sarson,5376.0,5758.69,5567.23,,False
PR009214,2026-07-05,MANDI005,Kurukshetra,Rice,Basmati,2084.98,2304.38,2195.0,2183.0,False
PR000767,2026-07-10,MANDI026,Patiala,Rice,Chawal,2019.0,2482.61,,2183.0,False
PR010659,2026-05-10,MANDI022,Hisar,Wheat,WHEAT,2003.97,2152.72,2078.0,2275.0,True
PR006700,2026-04-24,MANDI013,Patiala,Wheat,Gehun,2031.28,2222.14,,2275.0,False
PR011190,2026-05-04,MANDI037,Ambala,Wheat,GEHUN,1947.0,2067.75,,2275.0,False
PR011449,2026-05-19,MANDI032,,Wheat,Wheat,2028.95,2246.06,2137.51,2275.0,True
PR000693,2026-07-22,,Ferozepur,Cotton,Cotton,6517.48,7242.99,6880.24,,False
PR001008,2026-03-10,MANDI024,Karnal,Cotton,Narma,6096.79,7231.91,,6620.0,False
PR002026,2026-04-04,MANDI047,Karnal,Mustard,Sarso,5163.808051078043,5942.0,5552.72,5650.0,True
PR001861,2026-06-05,MANDI028,Ludhiana,Mustard,mustard,4852.73,5320.081743668737,5086.0,,False
PR002936,2026-03-19,MANDI002,Jalandhar,Mustard,Sarso,5485.0,5792.995396825609,5639.19,5650.0,True
PR006269,2026-08-31,MANDI028,Ferozepur,Cotton,Narma,5768.0,6338.3697979106,,6620.0,False
PR007738,2026-01-05,MANDI016,Bathinda,Paddy,Paddy,2218.7005725959148,2475.69,2347.0,2183.0,False
PR005642,2026-06-21,,Ludhiana,Rice,Basmati,1982.27,2372.0,2177.0,2183.0,True
PR010874,2026-02-15,,Karnal,Rice,Rice,1926.669464929388,2190.8,2059.0,,False
PR002242,2026-03-02,MANDI043,Agra,Mustard,Sarson,4934.07,5403.0,5168.54,5650.0,True
PR008623,2026-03-15,MANDI041,Fatehabad,Cotton,Narma,6506.0,7247.798130208723,6877.0,6620.0,False
PR002209,2026-03-27,,Hisar,Mustard,Mustard,5611.0,6728.763853598641,6170.0,5650.0,False
PR009165,2026-03-03,MANDI006,Amritsar,Mustard,mustard,5852.0,,6012.0,5650.0,False
PR010560,2026-09-03,MANDI032,Karnal,Cotton,कपास,6936.95,7342.0,7139.55,6620.0,False
PR002143,2026-02-14,MANDI029,Sirsa,Wheat,wheat,2052.07,2206.93,2129.5,2275.0,True
PR007280,2026-02-26,,Hisar,Mustard,सरसों,5558.0,6267.82,5913.0,5650.0,False
PR002412,2026-08-17,MANDI040,Hisar,Sugarcane,Sugarcane,3282.47,3626.0,3454.08,3500.0,True
PR008994,2026-03-07,MANDI043,Bathinda,Rice,Rice,2101.0,2377.06,2239.0,2183.0,False
PR007885,2026-08-25,MANDI048,Hisar,Wheat,गेहूं,2050.0,,2122.077852337108,2275.0,True
PR006266,2026-02-04,MANDI018,Jalandhar,Wheat,गेहूं,,2277.481108252855,2156.8,2275.0,True
PR008635,2026-04-16,MANDI057,Amritsar,Mustard,Mustard,5838.0,6697.43,6267.91,5650.0,False
PR000685,2026-04-04,MANDI017,Patiala,Cotton,कपास,6411.69,7069.58,6740.64,6620.0,False
PR007600,2026-03-23,,Sirsa,Paddy,Paddy,2188.0,2585.36,2386.45,2183.0,False
PR011706,2026-02-04,MANDI029,Bathinda,Maize,corn,1905.86,2183.0,2044.4461675068821,,False
PR005145,2026-07-18,MANDI037,Ludhiana,Sugarcane,Sugarcane,3667.2,3874.0,3770.6,3500.0,False
PR003673,2026-06-07,MANDI052,Patiala,Cotton,Kapas,6327.79,6750.0,6538.95,6620.0,True
PR010652,2026-08-17,MANDI041,Fatehabad,Sugarcane,Ganna,3456.3,,3882.1227627196376,3500.0,False
PR002648,2026-07-28,MANDI040,Amritsar,Cotton,Kapas,6884.75,8356.12,7620.0,,False
PR006799,2026-01-14,MANDI027,Patiala,Wheat,WHEAT,2323.73,2806.62,2565.18,2275.0,False
PR002468,2026-01-25,MANDI032,Fatehabad,Sugarcane,Ganna,3462.0,3779.0,3621.0,3500.0,False
PR010709,2026-09-04,,Amritsar,Sugarcane,Ganna,2996.0,3234.56,3115.43,3500.0,True
PR004152,2026-05-01,MANDI048,Ambala,Wheat,wheat,2376.99,2685.29,2531.14,2275.0,False
PR002592,2026-07-02,MANDI032,Karnal,Wheat,WHEAT,2038.67,2546.0,2292.47,,False
PR011279,2026-03-23,MANDI004,Kurukshetra,Paddy,Dhaan,2047.21,2194.55,2120.881064355186,2183.0,True
PR010927,2026-06-18,MANDI043,Hisar,Cotton,Kapas,6680.0,7461.93,7071.16,,False
PR011134,2026-08-06,MANDI010,Jalandhar,Cotton,cotton,6287.0,7293.04,6790.0,6620.0,False
PR003464,2026-04-28,MANDI008,Amritsar,Maize,corn,2140.0,2280.97,2210.53,2090.0,False
PR010211,2026-04-01,,Hisar,Rice,Basmati,2281.5,2651.75,2466.62,2183.0,False
PR010614,2026-06-24,MANDI006,Amritsar,Maize,corn,1960.24,2357.6032887087285,2159.0,2090.0,False
PR003501,2026-02-24,MANDI050,Hisar,Mustard,Mustard,,7127.0,,5650.0,False
PR001440,2026-02-03,MANDI020,Sirsa,Mustard,Sarso,5672.368569167864,6657.41,6164.89,5650.0,False
PR010844,2026-02-21,MANDI024,Bathinda,Wheat,गेहूं,2304.68,2746.25,2525.47,2275.0,False
PR005354,2026-06-09,MANDI030,Kurukshetra,Cotton,cotton,5666.82,6797.86,6232.34,6620.0,True
PR001847,2026-08-26,MANDI027,Ambala,Mustard,Mustard,5729.54,6674.33,6201.93,5650.0,False
PR005218,2026-02-28,MANDI010,Moga,Sugarcane,Ganna,3469.14,4051.0,3760.11,,False
PR007262,2026-07-25,MANDI039,Moga,Wheat,wheat,2259.68,2518.2,,2275.0,False
PR000257,2026-04-02,MANDI039,Kurukshetra,Mustard,Sarson,4954.0,5690.0,5322.0,5650.0,True
PR003965,2026-07-12,MANDI025,Karnal,Maize,Maize,1986.1,2284.16,2135.0,2090.0,False
PR001653,2026-03-11,MANDI012,Patiala,Mustard,mustard,,6194.94,5769.0,5650.0,False
PR008978,2026-06-17,MANDI024,Jalandhar,Sugarcane,Ganna,3335.95,4025.0,3680.64,3500.0,False
PR006990,2026-05-31,MANDI048,Fatehabad,Paddy,paddy,1989.88,2368.56,2179.22,,False
PR011271,2026-02-02,MANDI017,Jalandhar,Maize,corn,,2030.42,1951.57,,False
PR008072,2026-05-23,MANDI034,Ambala,Rice,Basmati,2107.49,2587.0,2347.0,,False
PR007287,2026-06-30,MANDI047,Ambala,Wheat,wheat,2174.2,2600.0,2387.14,2275.0,False
PR009432,2026-03-31,MANDI035,Sirsa,Mustard,mustard,4878.37,5683.21,5280.79,5650.0,True
PR001416,2026-04-06,,Fatehabad,Cotton,कपास,6388.3778312124405,6791.59,6590.0,6620.0,True
PR007510,2026-01-14,,Ambala,Wheat,WHEAT,2359.26,2511.86,2435.56,2275.0,False
PR000640,2026-04-16,MANDI051,Kurukshetra,Cotton,cotton,6074.64,7426.17,6750.41,6620.0,False
PR007534,2026-02-17,MANDI053,Saharanpur,Sugarcane,Sugarcane,3123.0,3281.18,3202.1,3500.0,True
PR008261,2026-03-25,,,Maize,Makki,2006.49,2301.55,2154.02,2090.0,False
PR008691,2026-07-09,MANDI038,Ludhiana,Wheat,Gehun,2211.75,2496.96,2354.36,2275.0,False
PR011539,2026-07-28,MANDI020,Fatehabad,Wheat,wheat,2221.89,2359.06,2290.4778456931945,2275.0,False
PR001715,2026-04-15,MANDI040,Fatehabad,Cotton,cotton,6475.91,7445.8,6960.86,6620.0,False
PR002482,2026-08-31,MANDI035,Karnal,Mustard,mustard,4965.0,5907.0,5436.0,,False
PR005211,2026-04-16,MANDI051,Kurukshetra,Wheat,Kanak,2142.24,,2366.12,2275.0,False
PR003819,2026-05-08,MANDI021,Amritsar,Rice,Basmati,2159.0,2278.7471292769674,2219.0,2183.0,False
PR008631,2026-02-04,MANDI022,Sirsa,Wheat,GEHUN,2260.39,2609.6,2435.0,2275.0,False
PR007094,2026-09-07,MANDI025,Moga,Maize,Corn,1925.37,2077.39,2001.38,2090.0,True
PR009096,2026-08-16,MANDI028,Ambala,Paddy,धान,2048.0,,2268.0,2183.0,False
PR003612,2026-07-03,,,Mustard,Sarso,4955.6,5740.95,5348.28,5650.0,True
PR009149,2026-07-07,MANDI017,Kurukshetra,Sugarcane,Ganna,3176.47,3387.0,3282.0,,False
PR011670,2026-08-22,MANDI049,Ferozepur,Mustard,सरसों,5140.65,5672.0,5406.53,5650.0,True
PR004830,2026-07-02,,Ferozepur,Wheat,WHEAT,2376.65,2515.51,2446.0809794080237,2275.0,False
PR000988,2026-05-02,MANDI018,Jalandhar,Wheat,Wheat,,,2534.62,2275.0,False
PR009878,2026-05-17,MANDI014,Jalandhar,Sugarcane,Sugarcane,3329.98,3859.43,3594.71,3500.0,False
PR000632,2026-01-26,MANDI021,Ferozepur,Paddy,paddy,2201.15,2575.7934720110516,2388.0,2183.0,False
PR002868,2026-05-28,MANDI003,Moga,Wheat,Wheat,2200.25,2668.9715081435797,2434.609471021343,2275.0,False
PR011090,2026-07-09,MANDI054,Bathinda,Wheat,WHEAT,1972.0,2123.86,2047.7,2275.0,True
PR009413,2026-06-10,MANDI047,Hisar,Wheat,Gehun,2388.0,2772.26,2580.0,2275.0,False
PR001059,2026-04-18,MANDI004,Ferozepur,Rice,Basmati,2178.0,2509.0,2343.22,2183.0,False
PR009044,2026-01-16,MANDI039,Ambala,Cotton,Cotton,6606.700537672388,7838.0,7222.32,6620.0,False
PR010005,2026-08-29,MANDI030,Ambala,Cotton,Narma,6487.859385494205,7201.0,6844.67,6620.0,False
PR003183,2026-03-14,MANDI045,Amritsar,Maize,corn,2145.87,2642.65,2394.2585118304733,2090.0,False
PR000652,2026-09-04,MANDI002,Moga,Cotton,Narma,6519.430415439205,7904.29,7211.86,6620.0,False
PR011941,2026-01-17,MANDI014,Patiala,Sugarcane,गन्ना,3592.61,3996.57,3795.0,3500.0,False
PR008999,2026-08-24,MANDI029,Sirsa,Mustard,mustard,5522.11,6553.78,6038.0,5650.0,False
PR005775,2026-07-21,MANDI053,Patiala,Maize,Makka,2085.24,2220.12,2152.68,2090.0,False
PR009273,2026-06-17,MANDI015,Bathinda,Paddy,Dhaan,2141.75,2589.02,2365.39,2183.0,False
PR008372,2026-05-20,MANDI019,Hisar,Mustard,सरसों,,5934.66,5789.0,,False
PR008154,2026-02-19,,Ambala,Sugarcane,sugarcane,3613.0,3922.0,3767.24,3500.0,False
PR004544,2026-06-08,MANDI048,Moga,Paddy,धान,1857.0,2277.96,2067.56,2183.0,True
PR009358,2026-07-03,MANDI037,Moga,Wheat,GEHUN,2271.79,2571.65,2421.72,2275.0,False
PR009441,2026-07-21,MANDI003,Bathinda,Rice,Rice,1947.46,2392.71,2170.087430629306,2183.0,True
PR007620,2026-01-19,MANDI040,Amritsar,Maize,Maize,2020.34,2400.16,2210.25,2090.0,False
PR008029,2026-08-08,MANDI004,Amritsar,Wheat,गेहूं,2304.0,2602.41,2452.99,,False
PR000080,2026-03-05,MANDI052,Amritsar,Wheat,Kanak,2119.46,2636.0,,2275.0,False
PR003602,2026-05-04,MANDI002,Sirsa,Paddy,धान,2099.08,2275.31,2187.19,2183.0,False
PR005565,2026-05-23,MANDI041,Fatehabad,Wheat,Wheat,,2272.41,2184.0,2275.0,True
PR004901,2026-06-14,MANDI009,Sirsa,Cotton,Cotton,5850.95,7086.03,6468.49,6620.0,True
PR009400,2026-05-04,MANDI038,Ludhiana,Maize,Makka,2125.17,2514.28,2320.0,2090.0,False
PR002205,2026-02-26,MANDI044,Agra,Wheat,GEHUN,,2434.79,2249.502522772993,,False
PR011545,2026-04-30,MANDI011,Moga,Mustard,Sarso,5038.38,5309.71,5174.0,,False
PR011657,2026-05-24,MANDI002,Hisar,Maize,Makki,2087.0,2337.5755419005877,2212.4,2090.0,False
PR007840,2026-09-01,MANDI016,Ludhiana,Rice,Basmati,2109.53,2395.0,2252.12,2183.0,False
PR009150,2026-03-11,MANDI055,Bareilly,Sugarcane,sugarcane,2994.53,3161.0,3077.98,,False
PR009988,2026-04-20,MANDI041,Ferozepur,Mustard,mustard,5426.82,5830.96,5629.0,5650.0,True
PR009489,2026-02-03,MANDI006,Moga,Wheat,Gehun,2259.04,2752.0,2505.66,,False
PR006823,2026-02-03,,Fatehabad,Wheat,wheat,2111.58,2256.0,2183.5649378615535,2275.0,True
PR006496,2026-05-25,MANDI020,Ludhiana,Cotton,Cotton,6920.17,8517.87,7719.0,,False
PR001531,2026-02-01,MANDI008,Patiala,Mustard,Sarson,,6316.0,5861.7,,False
PR005557,2026-05-07,MANDI028,Hisar,Sugarcane,Sugarcane,3095.0,3715.54,3405.09,3500.0,True
PR001208,2026-02-07,MANDI003,Ludhiana,Sugarcane,Ganne,3434.4,3715.0,3574.8,3500.0,False
PR001168,2026-02-11,,Moga,Wheat,Wheat,2145.99,2510.03,2328.0,2275.0,False
PR008132,2026-04-22,MANDI035,Ambala,Wheat,GEHUN,,2568.4,2443.0,2275.0,False
PR011797,2026-08-28,MANDI050,Karnal,Cotton,cotton,6528.0,7912.0,7220.0,6620.0,False
PR006569,2026-03-16,MANDI027,Patiala,Maize,Makka,1993.15,2212.13,2102.64,2090.0,False
PR011156,2026-05-21,MANDI020,Sirsa,Rice,Basmati,2081.0,2452.19,2267.0,2183.0,False
PR000992,2026-02-05,MANDI046,Amritsar,Cotton,Kapas,6798.42,7171.41,6984.91,6620.0,False
PR004054,2026-07-28,MANDI021,Kurukshetra,Maize,Makki,2065.0,2552.86,2309.0,2090.0,False
PR006659,2026-04-23,MANDI013,Kurukshetra,Wheat,GEHUN,2298.41,2829.44,2563.92,,False
PR008368,2026-02-02,MANDI032,Jalandhar,Maize,मक्का,2069.8010926278534,2373.58,2222.0,2090.0,False
PR009763,2026-01-08,,Fatehabad,Paddy,Dhaan,2180.67,2611.05,2395.86,2183.0,False
PR000866,2026-08-27,MANDI049,Moga,Maize,Makki,1961.0,2191.948014083975,2076.59,2090.0,True
PR006956,2026-06-05,MANDI002,Ferozepur,Mustard,mustard,5413.73,6090.34,5752.04,5650.0,False
PR011972,2026-07-08,,Bathinda,Rice,Rice,1993.783428216862,2325.11,2159.0,2183.0,True
PR006401,2026-05-31,MANDI042,Ambala,Mustard,Mustard,5667.02,6350.489568566083,6008.75,5650.0,False
PR005491,2026-02-03,,Kurukshetra,Maize,corn,2078.46,2509.0,2294.0,2090.0,False
PR007651,2026-02-08,MANDI046,Ferozepur,Sugarcane,Ganne,3036.0,3487.0,3261.0,,False
PR002690,2026-01-04,MANDI008,Patiala,Mustard,Sarso,5394.0,5908.49,5651.0,5650.0,False
PR005998,2026-01-20,MANDI028,Hisar,Mustard,Sarson,4846.36,5494.97,5170.663184856179,5650.0,True
PR007245,2026-07-30,MANDI010,Kurukshetra,Sugarcane,Sugarcane,3023.79,3223.83,3123.81,3500.0,True
PR005465,2026-01-03,MANDI025,Ferozepur,Wheat,Wheat,,2646.62,2425.37,2275.0,False
PR000176,2026-03-22,MANDI055,Fatehabad,Sugarcane,sugarcane,3059.69,3576.44,3318.0651793206534,3500.0,True
PR003923,2026-07-30,,Amritsar,Rice,Chawal,2088.0,2361.89,2224.99,2183.0,False
PR005360,2026-07-06,MANDI022,Bathinda,Rice,Basmati,1948.44,2093.0,2020.5850841757879,2183.0,True
PR002828,2026-09-08,MANDI026,Hisar,Sugarcane,sugarcane,3581.0,4001.0,3791.0,,False
PR004918,2026-06-01,MANDI043,Agra,Maize,Corn,2121.64,2378.0,2249.6969137929946,2090.0,False
PR011405,2026-03-30,MANDI017,Sirsa,Sugarcane,गन्ना,2985.64,3355.59,3170.61,3500.0,True
PR003377,2026-01-29,MANDI056,Kurukshetra,Wheat,गेहूं,2057.55,2377.0,2217.04,2275.0,True
PR001481,2026-01-21,MANDI030,Fatehabad,Wheat,Wheat,2377.49,2800.4729352942986,2589.0,2275.0,False
PR006524,2026-08-17,MANDI004,Kurukshetra,Sugarcane,गन्ना,,3753.0,3426.86,3500.0,True
PR009417,2026-05-02,,Kurukshetra,Mustard,Sarso,5913.26,6802.11,6357.69,5650.0,False
PR007930,2026-05-23,MANDI045,Patiala,Wheat,wheat,2354.0,2935.002160793763,2644.0,2275.0,False
PR007650,2026-09-05,,Amritsar,Cotton,कपास,5964.72,6543.0,6253.86,6620.0,True
PR004352,2026-06-29,MANDI048,Ferozepur,Maize,मक्का,2067.3,2516.602412824363,2291.9505053882594,2090.0,False
PR003332,2026-05-30,,Sirsa,Paddy,paddy,2148.0,2333.04,2240.63,2183.0,False
PR009347,2026-08-06,MANDI002,Jalandhar,Maize,Corn,2099.0,2563.03,2331.17,2090.0,False
PR009548,2026-01-05,MANDI045,Amritsar,Maize,corn,1805.56,2179.0,1992.41,2090.0,True
