arrival_id,date,mandi_id,crop_name,raw_crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_was_missing,qty_was_negative,farmer_count_was_missing
ARR0020143,2026-06-21,MANDI033,Mustard,Sarso,Hybrid,311.17,107.0,False,False,False
ARR0006846,2026-04-08,MANDI043,Wheat,wheat,HD-2967,137.89,43.0,False,False,False
ARR0014344,2026-01-03,MANDI010,Cotton,cotton,PBW-343,371.72,52.0,False,False,False
ARR0018413,2026-03-29,MANDI050,Mustard,Mustard,PBW-343,0.6957,31.0,False,True,False
ARR0010851,2026-02-09,MANDI015,Maize,Makki,HD-2967,242.63,78.0,False,False,True
ARR0008870,2026-01-26,MANDI031,Mustard,Mustard,PBW-343,67.1,103.0,False,False,False
ARR0021396,2026-03-26,MANDI056,Maize,corn,HD-2967,361.5,142.0,False,False,False
ARR0009425,2026-01-06,MANDI033,Rice,चावल,Local,398.8299999999999,110.0,False,False,False
ARR0005455,2026-01-07,MANDI029,Sugarcane,Ganna,Pusa-1121,85.09,137.0,False,False,False
ARR0001450,2026-02-02,MANDI004,Sugarcane,Sugarcane,Unknown,30.8,97.0,False,False,False
ARR0015850,2026-01-24,MANDI003,Maize,Makka,PBW-343,30.25,44.0,False,True,False
ARR0011455,2026-08-19,MANDI038,Maize,corn,Local,478.04,30.0,False,False,False
ARR0021121,2026-02-21,MANDI054,Wheat,GEHUN,HD-2967,286.93,28.0,False,False,False
ARR0018817,2026-04-26,MANDI052,Cotton,cotton,Local,96.62,33.0,False,False,False
ARR0022031,2026-03-24,MANDI017,Sugarcane,Ganna,Unknown,2.424,127.0,False,True,False
ARR0017281,2026-01-24,MANDI021,Maize,Corn,Pusa-1121,497.36,68.0,False,False,False
ARR_GEN_000353,2026-03-02,MANDI052,Mustard,mustard,PBW-343,272.39,124.0,True,False,False
ARR0001588,2026-06-26,MANDI028,Sugarcane,Ganna,Hybrid,358.93,66.0,False,False,False
ARR0006687,2026-06-15,MANDI057,Maize,मक्का,Unknown,488.31,78.0,False,False,True
ARR0013559,2026-01-19,MANDI045,Cotton,कपास,HD-2967,343.06,13.0,False,True,False
ARR0018104,2026-07-19,MANDI045,Cotton,Kapas,Local,442.28,57.0,False,False,False
ARR0008807,2026-04-08,MANDI025,Mustard,सरसों,Premium,151.91,125.0,False,False,False
ARR0022633,2026-08-29,MANDI037,Sugarcane,sugarcane,Hybrid,433.28000000000003,106.0,False,False,False
ARR_GEN_000354,2026-06-28,MANDI002,Mustard,Sarson,HD-2967,485.03000000000003,99.0,True,False,False
ARR_GEN_000355,2026-01-11,MANDI053,Cotton,Cotton,Pusa-1121,327.55,57.0,True,False,False
ARR0006079,2026-05-13,MANDI042,Sugarcane,गन्ना,HD-2967,225.3,9.0,False,False,False
ARR0017275,2026-01-12,MANDI057,Wheat,GEHUN,Local,91.15,126.0,False,False,False
ARR0010957,2026-06-15,MANDI017,Paddy,Paddy,Pusa-1121,2.3788,72.0,False,True,False
ARR0024471,2026-02-12,MANDI013,Maize,Corn,Premium,459.94,78.0,False,False,True
ARR0004007,2026-04-13,MANDI022,Paddy,paddy,Hybrid,155.95,115.0,False,False,False
ARR0004940,2026-01-30,MANDI036,Maize,Makki,Hybrid,99.0,78.0,False,False,True
ARR_GEN_000356,2026-05-25,MANDI004,Rice,चावल,HD-2967,433.34,81.0,True,False,False
ARR0018396,2026-01-23,MANDI022,Sugarcane,Ganne,Hybrid,424.95,5.0,False,False,False
ARR0005899,2026-04-13,MANDI003,Cotton,कपास,Pusa-1121,481.78,77.0,False,False,True
ARR0014366,2026-04-14,MANDI044,Paddy,Paddy,Hybrid,189.62,89.0,False,False,False
ARR0022403,2026-07-02,MANDI023,Paddy,paddy,Pusa-1121,463.38,112.0,False,False,False
ARR0014012,2026-02-06,MANDI027,Mustard,सरसों,PBW-343,367.43,24.0,False,False,False
ARR0016969,2026-04-05,MANDI007,Cotton,cotton,Pusa-1121,442.8,12.0,False,False,False
ARR0011461,2026-01-05,MANDI001,Wheat,गेहूं,Local,77.29,93.0,False,False,False
ARR0020317,2026-02-24,MANDI041,Cotton,Kapas,HD-2967,162.68,71.0,False,False,False
ARR0013158,2026-04-19,MANDI022,Sugarcane,Ganne,Pusa-1121,280.12,15.0,False,False,False
ARR0001261,2026-02-09,MANDI055,Wheat,Kanak,Unknown,400.14,43.0,False,False,False
ARR0014392,2026-05-08,MANDI009,Maize,Corn,Hybrid,102.74000000000001,143.0,False,False,False
ARR0000311,2026-03-14,MANDI032,Mustard,Sarson,Local,261.78,44.0,False,False,False
ARR0001717,2026-06-08,MANDI020,Mustard,Mustard,PBW-343,114.23,32.0,False,False,False
ARR0002053,2026-05-22,MANDI032,Sugarcane,Ganne,Pusa-1121,195.63,37.0,False,True,False
ARR0004669,2026-02-02,MANDI043,Mustard,Sarso,Premium,431.28,82.0,False,False,False
ARR0004299,2026-06-01,MANDI014,Cotton,कपास,Unknown,159.02,77.0,False,False,True
ARR0003784,2026-03-28,MANDI042,Rice,Basmati,Premium,32.22,7.0,False,False,False
ARR0001009,2026-08-08,MANDI031,Cotton,cotton,Hybrid,497.95,36.0,False,False,False
ARR0007348,2026-07-15,MANDI045,Cotton,Kapas,Hybrid,15.45,149.0,False,True,False
ARR0010378,2026-04-06,MANDI001,Cotton,cotton,Local,156.02,108.0,False,False,False
ARR0022488,2026-05-19,MANDI011,Maize,मक्का,Premium,90.96000000000001,112.0,False,False,False
ARR0009879,2026-04-03,MANDI013,Maize,Maize,Hybrid,308.35,47.0,False,False,False
ARR0013160,2026-05-30,MANDI022,Paddy,paddy,Pusa-1121,336.15000000000003,100.0,False,False,False
ARR0002774,2026-06-23,MANDI055,Mustard,सरसों,Pusa-1121,335.91,147.0,False,False,False
ARR0013027,2026-08-11,MANDI003,Wheat,गेहूं,Hybrid,200.63,20.0,False,False,False
ARR0020444,2026-04-28,MANDI025,Cotton,Narma,HD-2967,44.1,140.0,False,False,False
ARR0012949,2026-02-15,MANDI029,Wheat,GEHUN,Premium,350.68,54.0,False,False,False
ARR0016475,2026-01-27,MANDI053,Sugarcane,sugarcane,Unknown,57.7,79.0,False,False,True
ARR0001988,2026-07-22,MANDI021,Cotton,Narma,Premium,406.09000000000003,32.0,False,False,False
ARR0021953,2026-07-30,MANDI048,Paddy,paddy,Local,478.23,23.0,False,False,False
ARR0007280,2026-05-12,MANDI052,Paddy,Paddy,Local,141.08,81.0,False,False,True
ARR0002673,2026-08-24,MANDI051,Cotton,Kapas,Premium,376.77,106.0,False,False,False
ARR0016261,2026-07-14,MANDI054,Wheat,GEHUN,Pusa-1121,335.14,74.0,False,False,False
ARR0009176,2026-01-23,MANDI017,Maize,Makka,Hybrid,404.17,123.0,False,False,False
ARR0017359,2026-03-30,MANDI030,Rice,चावल,Premium,40.09,27.0,False,False,False
ARR0019310,2026-01-03,MANDI038,Mustard,Mustard,Unknown,102.59,113.0,False,False,False
ARR0000250,2026-04-25,MANDI006,Maize,Makki,Local,137.95,128.0,False,False,False
ARR0008186,2026-06-15,MANDI053,Cotton,Kapas,Pusa-1121,127.11,20.0,False,False,False
ARR0005885,2026-02-09,MANDI003,Cotton,Kapas,Premium,183.34,77.0,False,False,True
ARR0018726,2026-03-31,MANDI022,Mustard,सरसों,Local,116.76,68.0,False,False,False
ARR0022735,2026-02-02,MANDI040,Wheat,Gehun,Premium,38.46,133.0,False,False,False
ARR0023306,2026-01-26,MANDI014,Cotton,Kapas,Unknown,267.4,31.0,False,False,False
ARR0006590,2026-08-31,MANDI044,Sugarcane,Sugarcane,Pusa-1121,251.24,42.0,False,False,False
ARR0013781,2026-06-09,MANDI005,Sugarcane,गन्ना,Premium,326.68,79.0,False,False,True
ARR0020561,2026-01-03,MANDI018,Maize,Corn,PBW-343,270.79,33.0,False,False,False
ARR0000628,2026-02-23,MANDI012,Mustard,mustard,Pusa-1121,235.86,104.0,False,False,False
ARR0021147,2026-02-13,MANDI007,Cotton,Kapas,Local,89.51,77.0,False,False,True
ARR0013273,2026-01-30,MANDI018,Mustard,Sarso,PBW-343,186.79,78.0,False,True,True
ARR0022718,2026-04-19,MANDI023,Maize,corn,Premium,21.05,48.0,False,False,False
ARR0004766,2026-07-06,MANDI030,Sugarcane,Ganna,Premium,251.98000000000002,126.0,False,False,False
ARR0023701,2026-04-16,MANDI017,Wheat,Wheat,Pusa-1121,200.72,80.0,False,False,False
ARR0016513,2026-03-18,MANDI057,Sugarcane,Sugarcane,PBW-343,276.25,79.0,False,False,True
ARR0023084,2026-06-20,MANDI003,Sugarcane,Ganne,Pusa-1121,197.0,79.0,False,False,True
ARR0021513,2026-02-22,MANDI023,Wheat,Gehun,Local,419.12,34.0,False,False,False
ARR0013783,2026-04-07,MANDI052,Maize,Makki,Hybrid,0.6136,45.0,False,True,False
ARR0012428,2026-07-01,MANDI016,Cotton,Narma,Unknown,490.84000000000003,88.0,False,False,False
ARR0006996,2026-02-10,MANDI045,Maize,Makki,Premium,307.88,78.0,False,True,True
ARR0021930,2026-08-13,MANDI026,Rice,Basmati,Premium,85.61,123.0,False,False,False
ARR0018783,2026-08-29,MANDI006,Cotton,कपास,Unknown,240.52,5.0,False,False,False
ARR0006306,2026-01-14,MANDI007,Wheat,Gehun,Local,248.87,82.0,False,False,False
ARR0023904,2026-01-21,MANDI016,Wheat,Wheat,HD-2967,382.91,12.0,False,False,False
ARR0022543,2026-02-28,MANDI009,Cotton,cotton,HD-2967,123.7,133.0,False,False,False
ARR0024146,2026-08-24,MANDI054,Mustard,mustard,PBW-343,157.26,38.0,False,False,False
ARR0012393,2026-06-06,MANDI035,Mustard,Sarson,Local,487.88,45.0,False,False,False
ARR0017571,2026-04-27,MANDI027,Sugarcane,sugarcane,Hybrid,381.38,76.0,False,False,False
ARR_GEN_000357,2026-01-04,MANDI005,Cotton,Cotton,Pusa-1121,90.18,149.0,True,False,False
ARR0015473,2026-01-22,MANDI027,Mustard,Mustard,Unknown,50.38,78.0,False,False,True
ARR0010704,2026-02-02,MANDI055,Wheat,गेहूं,PBW-343,174.20000000000002,133.0,False,False,False
ARR0009221,2026-08-27,MANDI013,Wheat,Kanak,Unknown,162.14,76.0,False,False,True
ARR0004248,2026-05-05,MANDI041,Sugarcane,Ganna,Local,27.66,35.0,False,False,False
ARR0011274,2026-07-15,MANDI050,Cotton,Kapas,HD-2967,317.3,47.0,False,False,False
ARR0009108,2026-02-05,MANDI026,Sugarcane,गन्ना,PBW-343,376.78,100.0,False,False,False
ARR0009498,2026-05-16,MANDI015,Wheat,Kanak,Premium,116.51,46.0,False,False,False
ARR0017481,2026-01-19,MANDI047,Sugarcane,Ganna,PBW-343,203.64,100.0,False,False,False
ARR0011242,2026-04-03,MANDI037,Sugarcane,Sugarcane,Local,309.69,36.0,False,False,False
ARR0001274,2026-06-18,MANDI019,Mustard,Mustard,Premium,402.14,109.0,False,False,False
ARR0005699,2026-08-13,MANDI034,Sugarcane,sugarcane,Unknown,245.41,84.0,False,True,False
ARR0007679,2026-08-19,MANDI021,Sugarcane,Ganne,Pusa-1121,256.75,56.0,False,False,False
ARR0010989,2026-02-23,MANDI017,Sugarcane,Ganne,PBW-343,460.6,40.0,False,False,False
ARR0009591,2026-08-20,MANDI032,Wheat,Kanak,Local,76.85,63.0,False,False,False
ARR0003359,2026-05-09,MANDI014,Paddy,धान,HD-2967,329.74,119.0,False,False,False
ARR0016568,2026-09-05,MANDI049,Cotton,cotton,Local,214.85,31.0,False,False,False
ARR0020718,2026-03-29,MANDI021,Maize,Makka,PBW-343,383.28,92.0,False,False,False
ARR0021745,2026-05-19,MANDI021,Sugarcane,Ganna,Unknown,417.49,49.0,False,False,False
ARR0022445,2026-08-26,MANDI045,Cotton,cotton,Pusa-1121,95.06,77.0,False,False,True
ARR0015236,2026-08-30,MANDI050,Maize,Maize,PBW-343,315.43,53.0,False,False,False
ARR0006514,2026-08-08,MANDI023,Wheat,wheat,Unknown,469.87,118.0,False,False,False
ARR0016080,2026-01-31,MANDI040,Sugarcane,Sugarcane,Pusa-1121,211.5,97.0,False,False,False
ARR0004568,2026-04-16,MANDI046,Sugarcane,Ganne,Unknown,65.71,17.0,False,False,False
ARR0013256,2026-05-28,MANDI050,Sugarcane,sugarcane,PBW-343,299.49,129.0,False,True,False
ARR0010849,2026-04-21,MANDI053,Wheat,Kanak,Local,485.94,55.0,False,False,False
ARR0019248,2026-03-29,MANDI041,Rice,Chawal,Unknown,488.97,13.0,False,False,False
ARR0022342,2026-03-18,MANDI021,Mustard,Sarson,Unknown,27.39,116.0,False,False,False
ARR0001962,2026-03-14,MANDI009,Mustard,Mustard,Unknown,350.09,149.0,False,False,False
ARR0004993,2026-08-21,MANDI006,Paddy,धान,Unknown,167.88,133.0,False,False,False
ARR0004892,2026-01-06,MANDI045,Mustard,सरसों,PBW-343,293.39,33.0,False,False,False
ARR0014331,2026-02-05,MANDI047,Mustard,Sarson,Pusa-1121,148.64,128.0,False,False,False
ARR0006227,2026-04-19,MANDI055,Mustard,सरसों,Hybrid,130.51,23.0,False,False,False
ARR0022764,2026-01-31,MANDI003,Wheat,Gehun,PBW-343,174.01,147.0,False,False,False
ARR0021725,2026-04-17,MANDI046,Sugarcane,गन्ना,Local,114.39,74.0,False,False,False
ARR0001252,2026-02-25,MANDI047,Rice,चावल,Hybrid,55.660000000000004,54.0,False,False,False
ARR0003177,2026-07-16,MANDI002,Paddy,Paddy,PBW-343,232.44,81.0,False,False,False
ARR0003360,2026-07-07,MANDI056,Cotton,Kapas,PBW-343,114.21000000000001,87.0,False,False,False
ARR0000308,2026-05-20,MANDI043,Cotton,cotton,HD-2967,60.22,78.0,False,False,False
ARR0022726,2026-02-03,MANDI013,Sugarcane,Sugarcane,Unknown,195.89,134.0,False,False,False
ARR0023927,2026-07-07,MANDI031,Cotton,कपास,PBW-343,2.5111000000000003,91.0,False,True,False
ARR0021975,2026-04-16,MANDI008,Rice,Rice,Pusa-1121,256.46,33.0,False,False,False
ARR0012581,2026-05-14,MANDI041,Cotton,कपास,Pusa-1121,467.68,137.0,False,False,False
ARR0024340,2026-02-11,MANDI050,Paddy,Dhaan,Local,115.02,128.0,False,False,False
ARR0022464,2026-09-06,MANDI010,Mustard,mustard,Local,29.73,117.0,False,False,False
ARR0012226,2026-08-14,MANDI057,Sugarcane,Sugarcane,PBW-343,176.03,24.0,False,False,False
ARR0001052,2026-08-13,MANDI047,Rice,Rice,Unknown,388.77,80.5,False,False,True
ARR0014520,2026-09-02,MANDI012,Maize,corn,Pusa-1121,214.02,78.0,False,False,True
ARR0011411,2026-05-20,MANDI025,Sugarcane,Ganne,Unknown,357.35,134.0,False,False,False
ARR0009222,2026-04-01,MANDI039,Sugarcane,Ganne,PBW-343,350.04,131.0,False,False,False
ARR0010235,2026-04-05,MANDI055,Mustard,mustard,Pusa-1121,232.41,8.0,False,False,False
ARR0004764,2026-05-16,MANDI009,Sugarcane,Sugarcane,HD-2967,452.6,104.0,False,False,False
ARR0009063,2026-04-01,MANDI039,Rice,Chawal,Pusa-1121,33.04,113.0,False,False,False
ARR0001875,2026-04-08,MANDI045,Maize,मक्का,Local,0.9823000000000001,117.0,False,True,False
ARR0020956,2026-01-07,MANDI034,Sugarcane,sugarcane,PBW-343,419.52,118.0,False,False,False
ARR0013683,2026-01-26,MANDI029,Mustard,सरसों,PBW-343,149.2,133.0,False,False,False
ARR0024801,2026-05-17,MANDI016,Mustard,Sarso,Local,411.83,14.0,False,False,False
ARR0005832,2026-08-14,MANDI056,Wheat,wheat,HD-2967,36.62,76.0,False,False,True
ARR0023245,2026-07-11,MANDI030,Cotton,Cotton,PBW-343,98.5,105.0,False,False,False
ARR0000192,2026-06-03,MANDI006,Mustard,Sarson,Unknown,310.91,21.0,False,False,False
ARR0012902,2026-06-28,MANDI035,Paddy,Dhaan,Premium,340.95,136.0,False,False,False
ARR0013234,2026-03-22,MANDI035,Rice,चावल,Unknown,29.490000000000002,114.0,False,False,False
ARR0012630,2026-04-25,MANDI024,Maize,corn,Hybrid,310.32,150.0,False,True,False
ARR0004486,2026-07-01,MANDI024,Rice,Rice,Unknown,489.73,103.0,False,False,False
ARR0009784,2026-07-25,MANDI019,Cotton,cotton,Premium,78.65,79.0,False,False,False
ARR0003925,2026-06-04,MANDI026,Mustard,mustard,Pusa-1121,274.63,96.0,False,False,False
ARR0009941,2026-08-06,MANDI011,Mustard,Mustard,Local,370.98,25.0,False,False,False
ARR_GEN_000358,2026-05-05,MANDI018,Paddy,Paddy,Hybrid,188.24,28.0,True,False,False
ARR0020598,2026-07-13,MANDI035,Paddy,Dhaan,Hybrid,339.18,50.0,False,False,False
ARR0015199,2026-07-12,MANDI004,Maize,Corn,PBW-343,274.1,30.0,False,False,False
ARR0016062,2026-06-24,MANDI054,Mustard,Sarso,PBW-343,137.89,149.0,False,True,False
ARR0019498,2026-09-08,MANDI023,Sugarcane,Ganna,Local,1.1273,80.0,False,True,False
ARR0003304,2026-07-18,MANDI042,Mustard,सरसों,Unknown,59.34,13.0,False,False,False
ARR0015550,2026-08-08,MANDI011,Rice,Chawal,Hybrid,178.03,109.0,False,False,False
ARR0018075,2026-06-06,MANDI024,Maize,Makka,Hybrid,50.01,132.0,False,False,False
ARR0013305,2026-06-06,MANDI019,Mustard,सरसों,Pusa-1121,214.5,135.0,False,False,False
ARR0019693,2026-06-05,MANDI040,Maize,Maize,PBW-343,169.42,6.0,False,False,False
ARR0017889,2026-09-09,MANDI046,Rice,चावल,Pusa-1121,146.7,36.0,False,False,False
ARR0001807,2026-06-11,MANDI034,Cotton,कपास,Hybrid,23.47,103.0,False,False,False
ARR0003872,2026-04-20,MANDI025,Wheat,Gehun,HD-2967,28.69,47.0,False,False,False
ARR0003792,2026-01-20,MANDI003,Paddy,paddy,Premium,129.73,8.0,False,False,False
ARR0024156,2026-08-28,MANDI033,Mustard,Mustard,Unknown,40.68,52.0,False,False,False
ARR0014155,2026-07-09,MANDI051,Maize,Corn,Premium,498.93,125.0,False,False,False
ARR0002787,2026-08-10,MANDI051,Mustard,Sarson,PBW-343,382.64,64.0,False,False,False
ARR_GEN_000359,2026-08-15,MANDI013,Mustard,Sarso,Premium,66.35,135.0,True,False,False
ARR0021534,2026-03-14,MANDI029,Wheat,WHEAT,Pusa-1121,273.79,71.0,False,False,False
ARR0001718,2026-05-19,MANDI031,Mustard,Sarso,Hybrid,244.4,106.0,False,False,False
ARR0002697,2026-07-03,MANDI001,Mustard,Mustard,PBW-343,3.0093,111.0,False,True,False
ARR0001849,2026-04-06,MANDI004,Rice,Rice,Premium,154.33,142.0,False,False,False
ARR0010624,2026-04-17,MANDI033,Mustard,सरसों,Unknown,203.14,107.0,False,False,False
ARR0022139,2026-06-08,MANDI048,Rice,चावल,Premium,221.82,76.0,False,False,False
ARR0012853,2026-01-05,MANDI045,Sugarcane,Ganna,Local,239.36,79.0,False,False,True
ARR0006623,2026-03-18,MANDI007,Maize,Makki,Unknown,142.02,54.0,False,False,False
ARR0003436,2026-05-17,MANDI041,Rice,Rice,PBW-343,436.66,139.0,False,False,False
ARR0021415,2026-07-06,MANDI010,Cotton,Narma,Hybrid,207.02,77.0,False,False,True
ARR0016527,2026-01-19,MANDI021,Wheat,Kanak,Hybrid,473.47,6.0,False,False,False
ARR0006772,2026-01-30,MANDI023,Sugarcane,sugarcane,PBW-343,16.79,32.0,False,False,False
ARR0022436,2026-05-05,MANDI027,Sugarcane,Sugarcane,Local,232.06,87.0,False,False,False
ARR0006993,2026-07-26,MANDI020,Paddy,Dhaan,Hybrid,251.67,23.0,False,False,False
ARR0020882,2026-09-03,MANDI003,Maize,मक्का,Local,415.8,91.0,False,False,False
ARR0023641,2026-01-10,MANDI013,Rice,Basmati,Premium,13.09,147.0,False,False,False
ARR0023393,2026-08-15,MANDI012,Mustard,Sarso,Unknown,432.44,129.0,False,False,False
ARR0022017,2026-07-30,MANDI037,Cotton,Kapas,Hybrid,152.88,65.0,False,False,False
ARR0011602,2026-05-16,MANDI042,Wheat,wheat,Local,44.88,81.0,False,False,False
ARR0001118,2026-03-10,MANDI016,Rice,Chawal,HD-2967,192.17,84.0,False,False,False
ARR0001757,2026-02-07,MANDI056,Paddy,Paddy,Hybrid,76.92,13.0,False,True,False
ARR0016882,2026-06-01,MANDI043,Wheat,GEHUN,Local,249.88,74.0,False,False,False
ARR0006752,2026-02-03,MANDI036,Cotton,cotton,Premium,376.43,77.0,False,False,True
ARR0000871,2026-07-01,MANDI040,Rice,Chawal,Local,266.36,60.0,False,False,False
ARR0019742,2026-03-24,MANDI056,Sugarcane,Ganne,Hybrid,178.77,79.0,False,False,True
ARR0009105,2026-06-28,MANDI025,Wheat,गेहूं,Hybrid,45.72,7.0,False,False,False
ARR0000722,2026-02-14,MANDI025,Mustard,Sarso,Pusa-1121,274.93,78.0,False,False,True
ARR0010998,2026-02-06,MANDI031,Mustard,Sarso,PBW-343,235.33,142.0,False,False,False
ARR0017271,2026-01-11,MANDI034,Wheat,Wheat,HD-2967,63.77000000000001,77.0,False,False,False
ARR0019728,2026-06-14,MANDI034,Paddy,paddy,Premium,4.9038,92.0,False,True,False
ARR0022107,2026-02-21,MANDI054,Rice,Basmati,PBW-343,323.5,14.0,False,False,False
ARR0008348,2026-04-13,MANDI024,Mustard,Sarson,HD-2967,323.27,78.0,False,False,True
ARR_GEN_000360,2026-01-28,MANDI031,Wheat,गेहूं,HD-2967,287.72,101.0,True,False,False
ARR0010939,2026-04-04,MANDI026,Mustard,Sarso,Hybrid,232.87,143.0,False,False,False
ARR0021325,2026-05-09,MANDI044,Rice,Chawal,PBW-343,195.67000000000002,17.0,False,False,False
ARR0021406,2026-05-28,MANDI003,Cotton,Kapas,HD-2967,155.08,127.0,False,False,False
ARR0000315,2026-05-15,MANDI027,Paddy,Paddy,HD-2967,453.2,77.0,False,False,False
ARR0024386,2026-05-14,MANDI038,Paddy,Dhaan,Hybrid,116.77,78.0,False,False,False
ARR0021300,2026-02-01,MANDI015,Cotton,Cotton,Pusa-1121,292.48,106.0,False,False,False
ARR0022315,2026-08-17,MANDI017,Maize,corn,Unknown,360.46,78.0,False,False,True
ARR0020589,2026-06-12,MANDI031,Rice,Basmati,Unknown,321.2,80.5,False,False,True
ARR0005851,2026-07-23,MANDI016,Cotton,Kapas,Unknown,309.12,77.0,False,False,True
ARR0006130,2026-05-16,MANDI012,Wheat,Kanak,Pusa-1121,143.68,99.0,False,False,False
ARR0005448,2026-04-12,MANDI030,Maize,मक्का,Pusa-1121,350.13,44.0,False,False,False
ARR0003130,2026-05-15,MANDI013,Mustard,सरसों,HD-2967,127.48,62.0,False,False,False
ARR0016280,2026-07-08,MANDI035,Paddy,Paddy,Local,497.14,110.0,False,False,False
ARR0015633,2026-02-03,MANDI033,Mustard,mustard,Local,30.22,81.0,False,False,False
ARR0018381,2026-02-14,MANDI036,Maize,Makki,HD-2967,203.03,67.0,False,False,False
ARR0000911,2026-01-11,MANDI035,Mustard,Mustard,PBW-343,416.33,78.0,False,False,False
ARR0003969,2026-03-16,MANDI013,Cotton,cotton,Unknown,267.95,29.0,False,False,False
ARR0021381,2026-08-26,MANDI035,Cotton,Cotton,Premium,60.31,105.0,False,False,False
ARR0022974,2026-03-07,MANDI031,Wheat,Wheat,Pusa-1121,400.62,32.0,False,False,False
ARR0010166,2026-01-20,MANDI010,Sugarcane,sugarcane,Unknown,95.66,102.0,False,False,False
ARR0000337,2026-09-09,MANDI015,Cotton,cotton,Hybrid,21.0,77.0,False,False,True
ARR0022975,2026-09-02,MANDI048,Maize,Corn,Unknown,399.24,33.0,False,False,False
ARR0024385,2026-07-25,MANDI003,Sugarcane,गन्ना,Local,317.6,115.0,False,False,False
ARR0021485,2026-05-22,MANDI047,Maize,मक्का,Local,463.1,78.0,False,False,True
ARR0002986,2026-02-12,MANDI022,Wheat,Wheat,HD-2967,65.64,76.0,False,False,True
ARR0010879,2026-01-31,MANDI056,Cotton,cotton,Unknown,336.23,77.0,False,False,True
ARR0015917,2026-01-03,MANDI053,Cotton,कपास,Unknown,203.11,61.0,False,False,False
ARR0011670,2026-07-15,MANDI008,Rice,Basmati,PBW-343,135.0,80.5,False,False,True
ARR0019943,2026-06-16,MANDI008,Wheat,wheat,Local,439.71000000000004,76.0,False,False,True
ARR0013908,2026-06-17,MANDI048,Rice,चावल,HD-2967,126.04,14.0,False,False,False
ARR0011002,2026-03-27,MANDI039,Cotton,cotton,Premium,264.97,149.0,False,False,False
ARR0004821,2026-07-05,MANDI029,Cotton,cotton,Local,347.92,85.0,False,False,False
ARR0019801,2026-08-03,MANDI009,Paddy,Dhaan,Premium,241.52,81.0,False,False,True
ARR0016692,2026-07-03,MANDI051,Maize,Makki,Hybrid,62.41,51.0,False,False,False
ARR0012101,2026-01-11,MANDI032,Wheat,WHEAT,Premium,458.48,97.0,False,False,False
ARR0016733,2026-02-01,MANDI029,Rice,Rice,Premium,307.29,39.0,False,False,False
ARR0024173,2026-04-25,MANDI018,Wheat,Wheat,Premium,193.90999999999997,13.0,False,False,False
ARR0007244,2026-02-20,MANDI019,Sugarcane,गन्ना,PBW-343,470.68,143.0,False,False,False
ARR0014080,2026-02-26,MANDI018,Maize,Corn,Pusa-1121,443.16,91.0,False,False,False
ARR0011875,2026-07-15,MANDI013,Sugarcane,Sugarcane,Pusa-1121,395.3,106.0,False,False,False
ARR0014521,2026-02-15,MANDI012,Mustard,mustard,PBW-343,21.73,78.0,False,False,True
ARR0008264,2026-01-08,MANDI010,Wheat,Gehun,Pusa-1121,13.31,32.0,False,False,False
ARR0018679,2026-02-21,MANDI026,Mustard,Sarso,PBW-343,478.7,16.0,False,False,False
ARR0006856,2026-01-20,MANDI012,Sugarcane,गन्ना,HD-2967,309.1,5.0,False,False,False
ARR0008598,2026-07-22,MANDI008,Maize,Makka,Premium,488.48,70.0,False,False,False
ARR0021838,2026-01-20,MANDI003,Wheat,Wheat,Premium,181.34,51.0,False,False,False
ARR0023292,2026-02-10,MANDI019,Mustard,mustard,Local,284.56,85.0,False,False,False
ARR0006902,2026-07-16,MANDI048,Sugarcane,Sugarcane,Local,460.11,25.0,False,False,False
ARR0018051,2026-05-30,MANDI035,Mustard,Sarson,Pusa-1121,246.73000000000002,26.0,False,False,False
ARR0009950,2026-04-09,MANDI032,Cotton,Cotton,Hybrid,189.52,42.0,False,False,False
ARR0016437,2026-08-13,MANDI041,Mustard,सरसों,HD-2967,56.27,123.0,False,False,False
ARR0001446,2026-08-30,MANDI014,Maize,Corn,Premium,226.98000000000002,32.0,False,False,False
ARR0020896,2026-02-06,MANDI024,Paddy,Paddy,Premium,451.78,30.0,False,False,False
ARR0014822,2026-04-29,MANDI011,Mustard,Sarso,Pusa-1121,203.8,66.0,False,False,False
ARR0021280,2026-03-03,MANDI046,Maize,Maize,PBW-343,446.3299999999999,77.0,False,False,False
ARR0001696,2026-01-08,MANDI015,Sugarcane,sugarcane,PBW-343,97.78,53.0,False,False,False
ARR0011085,2026-06-03,MANDI023,Cotton,Cotton,Hybrid,475.6,13.0,False,False,False
ARR0016153,2026-08-06,MANDI027,Cotton,कपास,Hybrid,139.0,140.0,False,False,False
ARR0013384,2026-05-12,MANDI012,Mustard,mustard,Unknown,185.99,9.0,False,False,False
ARR0017959,2026-08-31,MANDI035,Cotton,cotton,Unknown,488.53,77.0,False,False,True
ARR0001631,2026-04-29,MANDI002,Wheat,WHEAT,Unknown,203.81,120.0,False,False,False
ARR0000270,2026-01-03,MANDI012,Mustard,Mustard,HD-2967,483.58,78.0,False,False,True
ARR0001882,2026-02-06,MANDI005,Rice,Basmati,Local,2.3325,120.0,False,True,False
ARR0014524,2026-08-10,MANDI007,Maize,corn,PBW-343,78.6,83.0,False,False,False
